longitude,latitude,M13_log
-121.354,37.171772,1.7481126
-122.127365,37.05172,1.0883852
-122.135994,37.050358,1.2232323
-122.161964,37.04623,1.5630084
-121.35556,37.17835,3.518123
-121.36414,37.177044,2.419095
-122.12032,37.059677,0.8768413
-121.21076,37.207035,1.3120008
-121.3657,37.183624,1.8896852
-121.37429,37.182323,1.7662535
-122.121925,37.066254,2.2441084
-121.36724,37.190205,1.4818543
-121.37585,37.188904,1.8711805
-121.384445,37.1876,3.4511693
-122.11501,37.074196,0.8835497
-121.386,37.19418,1.4891785
-121.37895,37.202072,0.796275
-121.38756,37.200764,2.038209
-121.39615,37.19945,3.141982
-121.404755,37.198135,3.91224
-121.41336,37.196823,3.355144
-121.389114,37.207344,0.9451309
-121.397705,37.20603,3.2318099
-121.40631,37.204716,3.4767425
-121.41492,37.203403,3.8235087
-121.40787,37.2113,1.1019125
-121.41647,37.209984,2.6793861
-121.425064,37.20867,0.796275
-121.425125,37.21479,1.2184604
-121.4267,37.221367,1.0523337
-121.43686,37.22664,0.90668106
-121.69476,37.187065,1.7676353
-121.703354,37.18573,1.2374123
-121.4384,37.23321,1.5072578
-121.70494,37.192314,1.3567239
-121.431335,37.241096,1.5441927
-121.43996,37.239788,2.6264014
-121.44855,37.238483,1.3335471
-121.71513,37.197563,1.2988465
-122.13682,37.13143,1.6960877
-121.43291,37.247677,1.2855169
-121.44151,37.246372,4.5175276
-121.450066,37.24506,3.0119452
-122.13844,37.138012,0.9730281
-122.147,37.13666,0.8107611
-121.44307,37.25295,2.4248376
-121.45162,37.251644,1.9604583
-121.726906,37.209393,1.3773375
-122.14007,37.144592,2.064208
-121.44464,37.259525,1.5285302
-121.45319,37.258224,3.6326725
-121.4618,37.256916,2.8748338
-121.72849,37.215973,0.8356173
-121.43759,37.267414,2.0028217
-121.4462,37.266106,1.9818643
-121.45475,37.26481,2.3389404
-121.463356,37.263496,1.2560118
-122.14327,37.15777,1.9638687
-122.151855,37.156414,1.7799875
-121.43056,37.2753,1.8015769
-121.43915,37.27399,1.5126185
-122.15348,37.16299,1.6705468
-121.42354,37.283176,1.943229
-121.43211,37.281876,2.4383452
-121.44071,37.28057,1.7108127
-121.425095,37.289753,1.1465822
-121.433685,37.288456,1.7367833
-122.14814,37.17752,0.8802012
-121.42667,37.296326,1.0294843
-121.43526,37.295025,2.748522
-122.33149,37.155205,1.4114339
-122.340164,37.15382,0.8700876
-121.498604,37.299057,1.6109805
-121.50721,37.29774,2.2585812
-121.500175,37.305576,1.1099417
-121.50879,37.304268,2.2328978
-121.551796,37.297688,0.9513979
-121.56037,37.296368,1.4231957
-117.35202,37.862263,0.7926205
-121.50941,37.310726,2.199389
-121.54386,37.305466,1.5476402
-121.552475,37.304146,2.7624066
-121.56108,37.302834,2.9659393
-121.56969,37.301514,2.1591322
-121.54543,37.312046,1.0119979
-121.55405,37.310726,1.0031387
-121.56265,37.309414,2.4832225
-121.57126,37.308094,1.0061005
-121.435104,37.3357,3.333166
-121.47815,37.329155,1.5731243
-122.331505,37.19574,0.8356173
-117.38871,37.88053,0.8391183
-117.39959,37.87928,0.8179261
-121.43667,37.342278,1.5663917
-121.47972,37.33573,1.0001682
-117.36826,37.890354,0.7926205
-117.37919,37.889103,0.8179261
-121.56737,37.329155,1.3378012
-121.568954,37.335735,2.442573
-122.31906,37.21829,1.1231823
-121.501595,37.352844,1.9615964
-121.51177,37.358112,0.9638152
-122.313675,37.232864,1.6238191
-122.308334,37.247414,1.4367452
-121.54236,37.373913,1.1542621
-121.50082,37.38707,1.82271
-121.56115,37.37786,1.7296365
-121.569786,37.376545,1.1491487
-121.57839,37.375225,1.4270858
-121.502426,37.393612,1.3854654
-121.5972,37.37917,0.8768413
-121.590164,37.387074,1.0466701
-121.598785,37.38575,2.383184
-121.60735,37.38439,1.4386659
-121.6003,37.39229,1.7049487
-121.72089,37.37377,0.9513979
-121.58553,37.40746,1.1414293
-121.594154,37.406143,2.9168394
-121.602776,37.404823,1.2467554
-121.41469,37.440296,0.93247783
-121.42332,37.438988,0.9971887
-121.587105,37.41404,3.7825627
-121.60435,37.411404,3.2413454
-118.08989,37.898006,0.8179261
-121.58869,37.420624,2.7562594
-121.59731,37.419304,3.1118343
-121.605934,37.417984,2.9487092
-118.091446,37.905083,0.8107611
-121.547134,37.433792,1.3441486
-121.555756,37.432476,2.4586165
-121.58164,37.428524,1.2855169
-121.59026,37.427204,2.092546
-121.598885,37.425884,2.6743796
-121.607506,37.42457,2.4551506
-121.616135,37.423244,0.81434995
-121.548706,37.440372,4.2186623
-121.55734,37.439056,4.151455
-121.56596,37.43774,2.4205337
-121.57458,37.436424,2.5466576
-121.59185,37.433784,1.8823243
-121.600464,37.432465,2.5183806
-121.609085,37.43115,1.0911055
-118.10424,37.918083,0.8035443
-121.55028,37.446953,1.3854654
-121.558914,37.445637,2.9906304
-121.567535,37.444324,2.1885695
-121.576164,37.443005,2.7132113
-121.584785,37.441685,1.0856578
-121.602036,37.439045,2.2885551
-121.61929,37.436405,2.6693478
-121.62792,37.435085,1.0746727
-121.645164,37.43244,0.9791232
-121.72266,37.420532,1.4576731
-118.10569,37.92519,0.7999163
-118.11588,37.92395,0.8035443
-121.560486,37.452217,1.4670429
-121.5691,37.450905,1.3271317
-121.62087,37.44299,2.065234
-121.62949,37.441666,1.3995322
-121.515076,37.4864,2.3104603
-121.51663,37.492977,3.0359278
-121.52527,37.491665,1.7296365
-121.62014,37.477215,1.7975641
-121.62877,37.47589,1.3141763
-121.637405,37.47457,0.84954834
-121.5182,37.499554,1.9717817
-121.630356,37.48247,1.5748004
-121.511154,37.50744,1.2513943
-121.519775,37.50613,2.0965297
-121.5284,37.504818,1.0466701
-121.63194,37.489056,1.3228319
-121.6405,37.48769,1.294423
-117.72103,38.030354,0.7926205
-121.50409,37.51533,1.6886432
-121.512726,37.51402,1.6705468
-121.52135,37.512707,2.7174935
-121.64209,37.49427,1.7137318
-121.65071,37.49294,1.3588045
-121.64369,37.50085,1.8599112
-121.652306,37.49952,1.4231957
-117.718925,38.034657,0.7926205
-117.72954,38.03342,0.7999163
-121.65279,37.505928,1.41537
-121.730415,37.494003,1.3378012
-117.86877,38.03187,0.796275
-117.95182,38.022053,0.8071592
-117.96222,38.02082,0.7926205
-121.69905,37.512478,1.3185135
-121.70767,37.511154,1.7921888
-121.71631,37.509823,1.9717817
-117.72339,38.0563,0.796275
-117.953186,38.029213,0.8107611
-117.963585,38.02798,0.796275
-117.97395,38.026733,0.7999163
-117.90387,38.04975,0.7999163
-119.64759,37.828545,0.8835497
-117.905235,38.056923,0.796275
-117.91073,38.085636,0.7999163
-120.25435,37.77947,1.7224385
-120.26309,37.77824,0.9034091
-117.90191,38.094036,0.83210397
-117.91214,38.0928,0.8107611
-120.25584,37.78614,1.0965235
-119.62989,37.879513,1.2184604
-119.63885,37.878304,1.1440091
-119.63131,37.886276,1.9397472
-119.64028,37.885056,1.1362498
-118.32389,38.2357,0.796275
-118.514694,38.505924,0.7926205
-118.52459,38.504715,0.7999163
-108.5339,39.302353,2.9133322
-108.54519,39.30195,2.7196279
-108.53289,39.31435,2.4397564
-108.54316,39.313972,2.5078964
-108.55461,39.325512,1.1045959
-112.57597,39.145264,0.8071592
-112.56367,39.15585,0.7926205
-112.576904,39.15486,0.8035443
-112.55135,39.16644,0.7999163
-112.592224,39.17305,0.7926205
-112.5697,39.154827,0.81434995
-112.54404,39.166256,0.7999163
-112.557396,39.165348,0.8071592
-118.519424,38.59867,0.7999163
-118.52942,38.597446,0.796275
-122.82508,38.034637,0.98819673
-122.83397,38.0332,2.5636218
-108.707306,39.47165,1.0466701
-108.716675,39.471268,1.3076352
-108.7158,39.46853,1.7034774
-108.6144,39.519722,0.9034091
-118.708786,38.797867,0.7926205
-118.71022,38.804874,0.8107611
-118.71168,38.811886,0.796275
-118.72168,38.810646,0.7999163
-122.19315,38.38693,0.7999163
-122.31127,38.46333,1.5781441
-122.32003,38.46196,0.7926205
-122.3129,38.469902,2.6838155
-122.32166,38.468533,2.144082
-122.15858,38.514008,1.9773957
-122.151474,38.52194,1.2136658
-122.160225,38.520576,0.89683306
-122.12684,38.532585,0.94826937
-122.1197,38.540524,1.1310432
-122.128494,38.53916,0.9668957
-122.12132,38.5471,2.0875442
-122.131744,38.552315,1.2697377
-122.333015,38.520985,2.2703447
-122.1246,38.56025,1.5407332
-122.133385,38.55889,1.2674632
-122.12624,38.566822,1.3955333
-122.127884,38.573395,1.0294843
-122.33974,38.54727,0.93247783
-122.10492,38.59059,0.9607253
-122.11365,38.589245,1.0883852
-122.288704,38.562073,1.9066526
-122.34138,38.553852,1.421245
-122.33426,38.561802,0.83210397
-122.34302,38.560432,0.92928946
-122.344696,38.56701,0.8356173
-122.302444,38.58043,1.3141763
-122.3112,38.57906,3.2498505
-122.32003,38.57769,2.6893246
-122.32885,38.57632,1.2444278
-122.31288,38.585632,3.6733308
-122.32166,38.584263,2.7454102
-122.32335,38.59084,2.327961
-122.332184,38.58947,1.3271317
-122.07869,38.634747,0.7999163
-122.32392,38.596684,1.7353579
-122.33273,38.595295,2.386908
-122.07159,38.64267,0.8734701
-122.08909,38.639977,1.2922039
-122.3256,38.60325,1.7238822
-122.33441,38.601868,2.7137475
-122.08198,38.6479,1.216066
-122.09072,38.646553,1.3975347
-122.09238,38.65313,1.3076352
-122.101105,38.651783,1.0774304
-122.09402,38.659702,1.0607694
-122.10441,38.664925,0.85300094
-122.2233,38.66702,0.93247783
-122.92849,38.56206,0.842607
-122.940765,38.573822,0.7999163
-122.49316,38.652172,2.2065375
-122.501884,38.650795,1.3120008
-122.51223,38.656,1.4055008
-122.52093,38.654617,1.6644412
-118.812805,39.186764,0.796275
-118.822914,39.18549,0.7999163
-122.40867,38.67912,0.9451309
-122.522705,38.66119,1.3335471
-122.33139,38.698032,2.063181
-123.05404,38.583,1.1258094
-123.06296,38.58156,0.8391183
-122.39327,38.694706,1.9304028
-122.4108,38.691956,1.9304028
-122.419556,38.690582,2.7078323
-122.412506,38.69852,0.91319287
-122.42125,38.69715,3.74638
-122.54391,38.677834,2.514462
-123.073685,38.59251,1.0381141
-123.07542,38.599106,1.4114339
-123.08435,38.597652,2.3428326
-123.096565,38.60943,1.4482147
-122.965355,38.637665,1.1991425
-119.03039,39.209995,0.7926205
-122.96715,38.64425,1.3141763
-122.97947,38.656002,2.2644804
-122.9812,38.6626,2.2441084
-122.9901,38.661156,2.416933
-122.99903,38.65971,0.89683306
-122.38351,38.764606,2.867045
-122.392334,38.763226,2.709449
-122.991875,38.667744,2.0233488
-123.00076,38.66631,1.532032
-122.394,38.7698,1.7195448
-122.98477,38.675766,1.0719074
-122.99364,38.674335,2.941904
-123.00247,38.672913,1.281034
-123.090866,38.658558,1.6871476
-122.395676,38.77638,1.9995416
-122.40453,38.774998,1.0938182
-122.99537,38.680927,1.9030409
-123.00418,38.67951,1.5197216
-123.07488,38.668037,1.232708
-122.4062,38.78157,1.3292748
-123.08732,38.679783,1.6317602
-122.41833,38.79335,2.2669978
-123.071075,38.689285,1.0119979
-123.079956,38.68786,1.0409743
-122.23553,38.8688,1.9197849
-122.305725,38.85791,1.6474559
-122.23719,38.87537,1.6735858
-122.27222,38.86994,1.7745165
-122.28098,38.86858,3.0540218
-122.49212,38.835606,0.8071592
-122.34751,38.878727,0.9001266
-122.50593,38.85395,1.1517086
-122.34037,38.886673,1.1099417
-122.34918,38.885303,3.4734874
-122.35803,38.883926,2.832892
-122.48109,38.86469,2.5864112
-122.48995,38.863297,1.2112598
-122.49879,38.861916,1.5647016
-122.50762,38.860527,0.94198257
-122.35083,38.89187,3.138482
-122.359695,38.8905,1.5680792
-122.4916,38.869877,1.478172
-114.4204,40.048405,3.3059604
-114.43131,40.047474,3.1377807
-114.44174,40.04658,1.3975347
-114.40935,40.0582,3.408466
-114.43204,40.056244,4.3445587
-114.44254,40.055347,1.8823243
-114.410576,40.066967,1.7195448
-114.42214,40.06595,3.141982
-114.43295,40.065014,2.130725
-114.44326,40.064125,0.8666935
-118.83413,39.60757,0.8107611
-118.80491,39.61844,0.7926205
-118.82533,39.6159,0.842607
-118.83555,39.61462,0.8179261
-118.82677,39.62294,0.83210397
-118.813965,39.623993,0.796275
-118.82417,39.622757,0.8214895
-118.83442,39.62152,0.7926205
-118.77419,39.63603,0.8391183
-118.784515,39.63478,0.8107611
-118.7653,39.644337,0.8768413
-118.77563,39.643085,0.8768413
-118.785965,39.64183,0.81434995
-118.796364,39.640564,0.8214895
-118.80663,39.639317,0.82504016
-118.81681,39.638096,0.84954834
-118.75642,39.65264,0.83210397
-118.76673,39.651386,0.8666935
-118.77706,39.650135,0.85300094
-118.81826,39.64513,0.8391183
-118.75785,39.6597,0.82857835
-118.778496,39.65719,0.8391183
-118.819664,39.652176,0.842607
-118.779915,39.664246,0.8071592
-118.81083,39.66048,0.81434995
-118.82108,39.659225,0.7926205
-118.77102,39.67257,0.7926205
-118.78135,39.671314,0.8035443
-118.80196,39.66878,0.8391183
-118.81222,39.667538,0.85644174
-118.80337,39.67585,0.7999163
-118.81364,39.674583,0.8071592
-118.7945,39.684162,0.7999163
-118.80479,39.68289,0.8071592
-105.79863,40.55703,1.1618835
-105.797615,40.57077,1.0090536
-118.91026,39.68429,0.796275
-118.92052,39.68301,0.7999163
-118.93076,39.68173,0.8107611
-118.841385,39.70726,0.7926205
-118.84294,39.714294,0.7926205
-105.79046,40.563404,1.8823243
-105.81047,40.56329,0.8598707
-105.80815,40.577026,0.842607
-105.77573,40.645943,2.1469214
-105.79166,40.645798,2.8633587
-105.80365,40.64568,0.9099423
-105.81995,40.65924,1.1967013
-105.82145,40.672928,2.6609046
-105.839905,40.67273,1.3163472
-105.80672,40.666374,2.291013
-105.8322,40.666237,2.6322353
-122.68614,39.51899,1.4309608
-122.71443,39.521378,1.0409743
-122.72332,39.519974,0.89352876
-122.63673,39.540367,1.3546389
-122.645515,39.538998,0.8632879
-122.663025,39.536274,0.94826937
-122.67185,39.534893,1.117907
-122.7251,39.526524,1.3076352
-122.63842,39.54694,2.3120642
-122.647194,39.54557,1.9490051
-122.65596,39.54421,1.2765307
-122.66475,39.542835,1.4707664
-122.6736,39.541447,1.2674632
-122.7447,39.530262,1.0090536
-122.640076,39.553516,1.3249842
-122.75523,39.53544,1.5544996
-122.75698,39.542,1.3163472
-122.907776,39.51807,1.5355215
-122.916565,39.516685,2.2844455
-122.66126,39.563866,1.0691346
-122.909515,39.524643,1.2899798
-122.91821,39.523254,1.369143
-122.66304,39.570423,1.642773
-122.68069,39.56766,1.2420948
-121.093185,39.811504,1.5881088
-122.682365,39.57423,1.8884621
-122.69119,39.572845,1.6349192
-122.70884,39.570076,0.83210397
-122.71777,39.568676,1.1072724
-122.77996,39.558895,1.8214021
-122.797646,39.556103,1.8459628
-122.815445,39.553295,1.0691346
-121.09477,39.81815,1.3098203
-122.69282,39.57942,1.8573896
-122.72836,39.57385,0.9196627
-122.73716,39.57246,1.4328926
-122.74599,39.57107,1.6766155
-122.754974,39.569664,1.0607694
-120.867874,39.85705,1.6380681
-120.87715,39.855755,1.1918008
-122.75671,39.57623,1.8674382
-120.86024,39.865,3.8117757
-120.86957,39.863693,3.694666
-120.93375,39.85466,1.2606081
-122.75846,39.582787,0.92288184
-122.79372,39.577225,0.8835497
-120.86185,39.871655,2.525525
-120.93578,39.861225,1.4520087
-120.94469,39.85998,0.916433
-120.93764,39.867832,1.0323691
-122.76185,39.595924,1.5831388
-120.855896,39.886253,2.1858463
-120.93007,39.875763,1.4836904
-120.939384,39.874447,1.0090536
-122.745605,39.60529,0.83210397
-122.76353,39.602497,1.4463122
-120.903854,39.89126,1.4873525
-120.85885,39.90437,2.4992964
-120.86817,39.903084,1.0607694
-120.87743,39.901787,2.312865
-120.886696,39.900505,1.8240161
-120.896,39.89922,0.83210397
-120.90527,39.897934,1.3711978
-120.86024,39.911057,0.91319287
-120.86957,39.909763,1.4928207
-120.8789,39.908474,4.4609513
-120.88816,39.907177,2.0621529
-120.89741,39.905888,0.8071592
-120.90664,39.904606,1.6931167
-120.889565,39.913845,1.4818543
-120.89883,39.912563,1.1126039
-122.744316,39.63888,0.82857835
-122.78145,39.639885,2.015835
-122.83651,39.63803,1.2015777
-122.84546,39.636612,1.9995416
-122.8026,39.65022,1.5108348
-122.82035,39.64742,1.5424645
-122.8381,39.64462,1.4251426
-122.83975,39.65119,1.0635655
-122.80773,39.66991,2.8185108
-122.80944,39.676476,2.2644804
-122.789986,39.706894,1.2697377
-122.79878,39.7055,0.95762587
-122.80051,39.71207,1.4074825
-122.80087,39.71852,1.9829783
-122.8097,39.717136,1.440583
-122.80253,39.725098,1.3525497
-122.81135,39.723713,1.2922039
-122.80423,39.731663,0.9791232
-122.80606,39.738205,1.2088481
-122.807945,39.744736,1.6443363
-122.80979,39.751278,1.6521169
-122.67789,39.778793,1.938584
-122.6868,39.777405,2.0360997
-122.69572,39.77601,2.3287492
-122.81153,39.757843,2.5118408
-122.820366,39.756454,3.320387
-118.274055,40.383633,0.7926205
-122.688515,39.783962,1.5285302
-122.69743,39.782574,1.294423
-122.70638,39.781174,0.9196627
-122.80437,39.76581,0.8700876
-122.813194,39.76442,2.4298353
-122.60165,39.804333,1.0323691
-122.663734,39.794662,1.5714453
-122.69914,39.789135,1.2279813
-122.70806,39.78774,1.4231957
-122.797295,39.77376,2.4248376
-122.806076,39.772377,2.245822
-122.81492,39.77099,1.4348208
-122.82377,39.769592,0.93247783
-121.57627,39.965477,1.6871476
-122.603355,39.810905,0.9034091
-122.61222,39.809525,1.0992216
-122.69195,39.79709,1.0265911
-122.70085,39.795692,2.5716882
-122.709755,39.794308,1.9593188
-122.79018,39.78172,1.2787849
-122.79906,39.780323,2.741246
-122.80791,39.778934,2.4038622
-122.816734,39.77754,0.9356562
-110.03184,41.073227,0.9034091
-121.57791,39.97207,2.4551506
-121.586754,39.97078,1.7948802
-122.702545,39.80226,3.1702294
-122.711426,39.800877,2.476448
-122.782845,39.789703,0.8356173
-122.79184,39.788296,1.6396389
-122.80079,39.786892,3.2302117
-122.8097,39.785492,2.013678
-122.818535,39.7841,1.7296365
-122.71312,39.807438,1.5337783
-122.76661,39.799072,0.9607253
-122.77549,39.79768,2.806367
-122.78449,39.796276,2.0683057
-122.793495,39.794872,1.5630084
-122.802414,39.793472,2.6620345
-122.81139,39.792065,3.2952273
-122.714836,39.814,1.0635655
-122.759415,39.807034,3.065402
-122.76828,39.80564,4.122258
-122.77717,39.804245,3.6033711
-122.78613,39.802845,2.7500741
-122.79512,39.80144,2.2276812
-122.80407,39.80004,2.374942
-122.81307,39.798634,1.1231823
-122.6901,39.82472,1.1072724
-122.69897,39.823326,1.8055735
-122.752174,39.81499,1.7353579
-122.76104,39.8136,2.320044
-122.769905,39.81221,2.0318675
-122.70066,39.82989,1.7509251
-122.70949,39.828506,1.5161765
-122.72712,39.825726,1.3525497
-122.753815,39.821556,0.83210397
-122.702324,39.836456,2.5704515
-122.71118,39.83507,1.3935277
-122.74659,39.829506,0.7926205
-122.75546,39.828117,1.7166425
-122.79119,39.82254,1.8969921
-122.694626,39.884758,1.2444278
-122.703476,39.88338,1.1388429
-122.70517,39.889942,0.796275
-122.7141,39.88855,1.0965235
-122.71582,39.89511,1.6841497
-122.84084,39.875534,1.90545
-122.84967,39.87414,1.5337783
-122.858536,39.872746,1.3773375
-122.71751,39.901676,1.957036
-122.84255,39.882103,0.84954834
-122.860176,39.879322,1.4055008
-122.869095,39.87792,0.9196627
-122.710236,39.909634,1.2374123
-122.844284,39.888668,1.2064306
-122.87076,39.884495,1.8240161
-122.694214,39.918964,1.9455435
-122.703064,39.91758,1.0090536
-122.84602,39.895237,1.1868763
-122.87244,39.89106,1.633341
-122.88137,39.889656,1.1388429
-122.669365,39.92968,1.5914083
-122.83872,39.903214,1.1991425
-122.847725,39.901806,1.7238822
-122.874176,39.897625,0.90668106
-122.88306,39.896225,1.5424645
-122.83134,39.91119,1.0265911
-122.84039,39.909782,1.998446
-122.84945,39.90837,1.3670838
-122.87592,39.90419,0.9638152
-122.88475,39.90279,2.7700377
-122.82403,39.919155,1.1284298
-122.833015,39.91775,3.7979107
-122.877716,39.910744,1.7894902
-122.88652,39.90935,2.1239789
-122.895386,39.90795,1.3462555
-122.83479,39.924313,3.2970243
-122.84382,39.92291,1.8945624
-122.85287,39.921505,0.796275
-122.89716,39.91451,2.807832
-122.90603,39.913105,3.0023496
-122.91491,39.911705,2.2002854
-122.86225,39.9265,1.9126432
-122.871124,39.925106,1.465176
-122.90656,39.919537,2.0764513
-122.9154,39.918148,1.2674632
-122.90831,39.926098,1.6443363
-122.85674,39.941048,1.1593494
-122.910034,39.932663,2.5882363
-122.9189,39.931267,1.9066526
-122.91175,39.93923,1.2136658
-120.7663,40.262512,2.5422122
-120.775696,40.261208,4.0478487
-120.7851,40.259922,1.9466987
-122.88696,39.949966,1.0381141
-122.89583,39.94857,1.5250161
-120.78695,40.26656,3.5958543
-120.7793,40.274513,1.6222233
-120.78102,40.281185,2.9014044
-120.78262,40.287846,1.5748004
-120.77482,40.29583,2.6432266
-120.784164,40.294544,2.2560425
-120.76706,40.3038,2.3420553
-120.77644,40.3025,1.7840711
-120.68503,40.322,3.917402
-120.69469,40.32067,1.0829227
-120.76867,40.310474,1.7367833
-120.6575,40.332733,2.5177286
-120.66697,40.33142,2.3876512
-120.676575,40.33009,3.4164636
-120.68629,40.328747,2.2999732
-120.73305,40.3223,0.8107611
-120.74243,40.321007,1.3141763
-120.751785,40.31971,0.8460837
-120.760994,40.318443,1.5214896
-120.77023,40.317158,2.0093496
-120.63998,40.34206,4.4179006
-120.649445,40.340755,4.121602
-120.658875,40.33946,2.2526472
-120.743866,40.32771,3.463911
-120.75314,40.32644,1.4800148
-120.762375,40.325157,2.814156
-120.771675,40.323868,1.0663539
-120.64136,40.348793,3.6051316
-120.65081,40.347492,2.7254739
-120.75439,40.33317,4.3483305
-120.76366,40.33189,1.7676353
-120.65228,40.354214,2.1506944
-120.70887,40.34639,0.8666935
-120.71831,40.34509,2.1572633
-120.72779,40.343758,1.5613124
-120.73711,40.34248,1.0856578
-120.755684,40.339905,2.6122596
-120.689514,40.353294,1.0466701
-120.70828,40.35075,1.6474559
-120.71777,40.34946,2.859195
-120.72728,40.34816,1.7410468
-120.74592,40.34563,1.0691346
-120.70979,40.357456,2.6357193
-120.71928,40.35616,2.479841
-122.64958,40.07518,1.2651833
-120.71153,40.364132,2.405323
-122.71364,40.072098,1.1819274
-122.7225,40.070724,1.5126185
-122.7314,40.069347,1.232708
-122.74029,40.067963,0.9196627
-122.617294,40.093845,1.8810923
-122.75096,40.073128,1.7495198
-122.61009,40.10179,1.7867844
-122.61901,40.100414,1.6886432
-122.75271,40.07968,2.5918767
-122.74551,40.08763,1.2674632
-122.75444,40.08624,2.3536506
-122.756165,40.092796,2.8517501
-122.7579,40.099358,1.9042461
-122.96667,40.080288,1.2537057
-122.98623,40.084034,0.8598707
-122.98802,40.09059,1.2279813
-122.8039,40.13315,0.8035443
-122.81631,40.14487,0.8107611
-123.048874,40.10835,1.1844051
-122.81684,40.151474,1.4094602
-123.03314,40.124268,1.1205481
-123.0421,40.122845,1.2112598
-122.811554,40.16594,1.3314133
-123.04384,40.12941,1.4482147
-123.05278,40.127995,1.1231823
-123.070694,40.125156,1.5714453
-123.079666,40.123726,1.0265911
-122.75083,40.18222,2.6540985
-122.795494,40.17527,2.5383859
-122.80443,40.173878,1.5996101
-122.752556,40.188793,1.2232323
-122.779396,40.184612,1.3915182
-122.78833,40.183224,1.2256095
-122.797264,40.181828,3.2407126
-122.80618,40.180435,1.0992216
-122.79008,40.18978,0.8107611
-122.79901,40.18839,1.0801803
-122.931656,40.45967,0.9356562
-122.940674,40.458256,1.2232323
-120.17256,41.018147,2.818028
-120.19193,41.01562,4.049542
-120.20163,41.014347,1.8786235
-120.17394,41.02499,3.1186523
-120.18371,41.023712,3.9665358
-120.19352,41.022427,1.2088481
-120.20331,41.021145,1.8773869
-120.232666,41.017296,1.1099417
-120.18516,41.030552,2.2500932
-120.19513,41.02923,1.281034
-120.19653,41.03607,2.9264207
-120.219154,41.04712,1.5161765
-120.26978,41.047447,1.0523337
-120.279526,41.04615,1.7786225
-123.4569,41.145565,2.065234
-123.47488,41.142677,1.8649354
-123.45874,41.152126,0.8700876
-123.39119,41.217667,0.9699666
-123.40017,41.216244,1.2628983
-120.23615,42.12409,0.7926205
-120.23766,42.130966,0.9821569
